69 46 23 23 11 7 	1 4 3 0 2 5 	6	6	0.011167		185.24		0.011284		183.31	1034292336
69 46 23 23 11 7 	1 4 3 0 5 2 	6	6	0.010757		192.30		0.010874		190.23	1034292336
69 46 23 23 11 7 	1 4 3 2 0 5 	6	6	0.010872		190.26		0.010989		188.25	1034292336
69 46 23 23 11 7 	1 4 3 2 5 0 	6	6	0.010694		193.44		0.010813		191.31	1034292336
69 46 23 23 11 7 	1 4 3 5 0 2 	6	6	0.010851		190.64		0.010971		188.55	1034292336
69 46 23 23 11 7 	1 4 3 5 2 0 	6	6	0.010766		192.13		0.010884		190.05	1034292336
69 46 529 77 	1 3 0 2 	4	6	0.011987		172.57		0.012102		170.93	1034292336
69 46 23 23 77 	1 4 0 3 2 	5	6	0.010732		192.75		0.010850		190.66	1034292336
69 46 23 23 77 	1 4 2 0 3 	5	6	0.010875		190.22		0.010993		188.17	1034292336
69 46 529 77 	1 3 2 0 	4	6	0.011939		173.27		0.012054		171.62	1034292336
69 46 23 23 77 	1 4 3 0 2 	5	6	0.010912		189.58		0.011029		187.55	1034292336
69 46 23 23 77 	1 4 3 2 0 	5	6	0.010803		191.48		0.010921		189.42	1034292336
69 46 5819 7 	1 3 0 2 	4	6	0.010169		203.42		0.010287		201.08	1034292336
69 46 23 23 11 7 	1 5 0 2 4 3 	6	6	0.010315		200.53		0.010432		198.29	1034292336
69 46 23 23 11 7 	1 5 0 3 2 4 	6	6	0.010374		199.40		0.010491		197.17	1034292336
69 46 23 253 7 	1 4 0 3 2 	5	6	0.010310		200.63		0.010424		198.44	1034292336
69 46 529 11 7 	1 4 0 3 2 	5	6	0.009957		207.74		0.010074		205.34	1034292336
69 46 23 23 11 7 	1 5 0 4 3 2 	6	6	0.010600		195.15		0.010715		193.05	1034292336
69 46 23 253 7 	1 4 2 0 3 	5	6	0.010848		190.69		0.010966		188.64	1034292336
69 46 23 23 11 7 	1 5 2 0 4 3 	6	6	0.010918		189.46		0.011035		187.47	1034292336
69 46 529 11 7 	1 4 2 0 3 	5	6	0.010520		196.63		0.010639		194.43	1034292336
69 46 5819 7 	1 3 2 0 	4	6	0.009857		209.86		0.009972		207.44	1034292336
69 46 23 23 11 7 	1 5 2 4 0 3 	6	6	0.010921		189.42		0.011039		187.38	1034292336
69 46 23 23 11 7 	1 5 2 4 3 0 	6	6	0.010890		189.95		0.011008		187.92	1034292336
69 46 23 23 11 7 	1 5 3 0 2 4 	6	6	0.010850		190.65		0.010968		188.59	1034292336
69 46 23 23 11 7 	1 5 3 0 4 2 	6	6	0.010852		190.62		0.010968		188.61	1034292336
69 46 23 23 11 7 	1 5 3 2 0 4 	6	6	0.010866		190.38		0.010984		188.33	1034292336
69 46 23 23 11 7 	1 5 3 2 4 0 	6	6	0.010806		191.44		0.010923		189.38	1034292336
69 46 23 253 7 	1 4 3 0 2 	5	6	0.010918		189.47		0.011032		187.50	1034292336
69 46 23 253 7 	1 4 3 2 0 	5	6	0.010917		189.48		0.011035		187.46	1034292336
69 46 529 11 7 	1 4 3 0 2 	5	6	0.010877		190.18		0.010996		188.13	1034292336
69 46 23 23 11 7 	1 5 4 0 3 2 	6	6	0.010843		190.77		0.010961		188.73	1034292336
69 46 23 23 11 7 	1 5 4 2 0 3 	6	6	0.010915		189.53		0.011033		187.49	1034292336
69 46 529 11 7 	1 4 3 2 0 	5	6	0.010414		198.63		0.010528		196.48	1034292336
69 46 23 23 11 7 	1 5 4 3 0 2 	6	6	0.010936		189.15		0.011054		187.13	1034292336
69 46 23 23 11 7 	1 5 4 3 2 0 	6	6	0.010911		189.59		0.011027		187.59	1034292336
3174 529 77 	1 0 2 	3	6	0.009578		215.97		0.009697		213.32	1034292336
3174 529 11 7 	1 0 3 2 	4	6	0.010105		204.72		0.010224		202.33	1034292336
69 46 529 11 7 	2 0 3 1 4 	5	6	0.010410		198.70		0.010529		196.47	1034292336
69 46 529 77 	2 0 3 1 	4	6	0.010367		199.53		0.010487		197.25	1034292336
69 46 529 11 7 	2 0 4 1 3 	5	6	0.010409		198.73		0.010523		196.59	1034292336
69 46 529 11 7 	2 0 4 3 1 	5	6	0.010418		198.56		0.010538		196.30	1034292336
69 46 529 77 	2 1 0 3 	4	6	0.010476		197.46		0.010592		195.30	1034292336
69 46 529 11 7 	2 1 0 4 3 	5	6	0.010500		197.02		0.010618		194.82	1034292336
69 46 529 11 7 	2 1 3 0 4 	5	6	0.010499		197.03		0.010618		194.82	1034292336
69 46 529 77 	2 1 3 0 	4	6	0.010468		197.61		0.010595		195.23	1034292336
69 46 529 11 7 	2 1 4 0 3 	5	6	0.010839		190.85		0.010956		188.81	1034292336
69 46 529 11 7 	2 1 4 3 0 	5	6	0.010416		198.59		0.010537		196.32	1034292336
3174 5819 7 	1 0 2 	3	6	0.010288		201.06		0.010406		198.78	1034292336
69 46 5819 7 	2 0 3 1 	4	6	0.010430		198.33		0.010548		196.11	1034292336
69 46 5819 7 	2 1 0 3 	4	6	0.010467		197.63		0.010587		195.39	1034292336
69 46 5819 7 	2 1 3 0 	4	6	0.010464		197.69		0.010582		195.48	1034292336
3174 40733 	1 0 	2	-1	0.009961		207.67		0.010047		205.90	1034292336
69 46 40733 	2 1 0 	3	6	0.010553		196.02		0.010674		193.80	1034292336
3174 529 11 7 	1 3 0 2 	4	6	0.010591		195.31		0.010709		193.16	1034292336
69 46 529 11 7 	2 4 0 3 1 	5	6	0.010523		196.59		0.010641		194.40	1034292336
69 46 529 11 7 	2 4 1 0 3 	5	6	0.010535		196.35		0.010653		194.18	1034292336
69 46 529 11 7 	2 4 1 3 0 	5	6	0.010535		196.36		0.010654		194.17	1034292336
3174 529 11 7 	1 3 2 0 	4	6	0.010529		196.47		0.010645		194.32	1034292336
69 46 529 11 7 	2 4 3 1 0 	5	6	0.010585		195.43		0.010704		193.26	1034292336
73002 253 7 	1 0 2 	3	6	0.009757		212.01		0.009875		209.48	1034292336
3174 23 253 7 	2 0 3 1 	4	6	0.009731		212.57		0.009849		210.03	1034292336
69 46 23 253 7 	3 0 2 1 4 	5	6	0.010649		194.26		0.010764		192.18	1034292336
69 46 23 253 7 	3 0 2 4 1 	5	6	0.010685		193.59		0.010804		191.47	1034292336
69 1058 253 7 	2 0 3 1 	4	6	0.010396		198.98		0.010512		196.78	1034292336
69 46 23 253 7 	3 0 4 2 1 	5	6	0.010666		193.95		0.010779		191.90	1034292336
69 46 23 253 7 	3 1 0 2 4 	5	6	0.010421		198.51		0.010535		196.35	1034292336
69 46 23 253 7 	3 1 0 4 2 	5	6	0.010430		198.33		0.010549		196.10	1034292336
69 1058 253 7 	2 1 0 3 	4	6	0.010302		200.79		0.010416		198.59	1034292336
69 1058 253 7 	2 1 3 0 	4	6	0.010333		200.19		0.010450		197.94	1034292336
69 46 23 253 7 	3 1 4 0 2 	5	6	0.010442		198.11		0.010560		195.89	1034292336
69 46 23 253 7 	3 1 4 2 0 	5	6	0.010450		197.96		0.010564		195.81	1034292336
3174 23 253 7 	2 1 0 3 	4	6	0.010434		198.25		0.010553		196.02	1034292336
69 46 23 253 7 	3 2 0 4 1 	5	6	0.010414		198.64		0.010531		196.42	1034292336
69 46 23 253 7 	3 2 1 0 4 	5	6	0.010464		197.69		0.010582		195.49	1034292336
69 46 23 253 7 	3 2 1 4 0 	5	6	0.010442		198.10		0.010561		195.87	1034292336
3174 23 253 7 	2 1 3 0 	4	6	0.010675		193.77		0.010792		191.67	1034292336
69 46 23 253 7 	3 2 4 1 0 	5	6	0.010427		198.38		0.010553		196.01	1034292336
73002 1771 	1 0 	2	-1	0.009619		215.05		0.009709		213.07	1034292336
69 46 23 1771 	3 0 2 1 	4	6	0.010450		197.94		0.010564		195.81	1034292336
69 46 23 1771 	3 1 0 2 	4	6	0.010426		198.41		0.010540		196.26	1034292336
69 1058 1771 	2 1 0 	3	6	0.010437		198.21		0.010555		195.99	1034292336
3174 23 1771 	2 1 0 	3	6	0.010583		195.46		0.010698		193.35	1034292336
69 46 23 1771 	3 2 1 0 	4	6	0.010416		198.60		0.010531		196.42	1034292336
1679046 77 	1 0 	2	-1	0.010429		198.35		0.010517		196.69	1034292336
3174 23 23 77 	3 0 2 1 	4	6	0.010110		204.61		0.010225		202.30	1034292336
69 46 23 23 77 	4 0 2 1 3 	5	6	0.010912		189.57		0.011028		187.57	1034292336
69 46 529 77 	3 0 2 1 	4	6	0.010952		188.88		0.011070		186.86	1034292336
69 1058 23 77 	3 0 2 1 	4	6	0.010968		188.60		0.011087		186.59	1034292336
69 46 23 23 77 	4 0 3 2 1 	5	6	0.010838		190.86		0.010956		188.81	1034292336
69 46 529 77 	3 1 0 2 	4	6	0.010873		190.25		0.010991		188.21	1034292336
69 46 23 23 77 	4 1 0 3 2 	5	6	0.010795		191.63		0.010913		189.55	1034292336
69 1058 23 77 	3 1 0 2 	4	6	0.010921		189.42		0.011039		187.39	1034292336
69 24334 77 	2 1 0 	3	6	0.010943		189.03		0.011058		187.07	1034292336
69 46 23 23 77 	4 1 3 0 2 	5	6	0.010906		189.68		0.011023		187.65	1034292336
69 46 23 23 77 	4 1 3 2 0 	5	6	0.011005		187.96		0.011120		186.02	1034292336
3174 23 23 77 	3 1 0 2 	4	6	0.010887		190.01		0.011006		187.95	1034292336
69 46 23 23 77 	4 2 0 3 1 	5	6	0.010784		191.82		0.010900		189.78	1034292336
69 46 23 23 77 	4 2 1 0 3 	5	6	0.010813		191.30		0.010930		189.26	1034292336
69 46 23 23 77 	4 2 1 3 0 	5	6	0.010920		189.43		0.011037		187.41	1034292336
3174 529 77 	2 1 0 	3	6	0.010209		202.62		0.010328		200.30	1034292336
69 46 529 77 	3 2 1 0 	4	6	0.011045		187.28		0.011165		185.27	1034292336
73002 23 77 	2 1 0 	3	6	0.010782		191.86		0.010899		189.80	1034292336
69 46 23 23 77 	4 3 0 2 1 	5	6	0.010771		192.05		0.010884		190.06	1034292336
69 46 23 23 77 	4 3 1 0 2 	5	6	0.010866		190.38		0.010987		188.28	1034292336
69 1058 23 77 	3 2 1 0 	4	6	0.010877		190.18		0.010995		188.14	1034292336
3174 23 23 77 	3 2 1 0 	4	6	0.011082		186.67		0.011200		184.69	1034292336
69 46 23 23 77 	4 3 2 1 0 	5	6	0.010839		190.85		0.010953		188.86	1034292336
104 1254 1014 	1 0 2 	3	6	0.009441		224.13		0.009574		221.00	1057934592
104 1254 39 26 	1 0 3 2 	4	6	0.010142		208.63		0.010275		205.93	1057934592
104 48906 26 	1 0 2 	3	6	0.010195		207.55		0.010328		204.86	1057934592
104 1271556 	1 0 	2	-1	0.009845		214.93		0.009950		212.65	1057934592
104 1254 39 26 	1 3 0 2 	4	6	0.010293		205.56		0.010428		202.91	1057934592
104 1254 39 26 	1 3 2 0 	4	6	0.010276		205.89		0.010410		203.26	1057934592
1976 66 1014 	1 0 2 	3	6	0.010346		204.51		0.010478		201.93	1057934592
1976 66 39 26 	1 0 3 2 	4	6	0.010347		204.49		0.010481		201.89	1057934592
104 19 66 39 26 	2 0 3 1 4 	5	6	0.010300		205.42		0.010435		202.76	1057934592
104 19 66 1014 	2 0 3 1 	4	6	0.010319		205.04		0.010453		202.41	1057934592
104 19 66 39 26 	2 0 4 1 3 	5	6	0.010309		205.24		0.010443		202.61	1057934592
104 19 66 39 26 	2 0 4 3 1 	5	6	0.010301		205.41		0.010432		202.82	1057934592
104 19 66 1014 	2 1 0 3 	4	6	0.010148		208.51		0.010281		205.79	1057934592
104 19 66 39 26 	2 1 0 4 3 	5	6	0.010151		208.44		0.010286		205.71	1057934592
104 19 66 39 26 	2 1 3 0 4 	5	6	0.010380		203.84		0.010514		201.24	1057934592
104 19 66 1014 	2 1 3 0 	4	6	0.010382		203.80		0.010516		201.20	1057934592
104 19 66 39 26 	2 1 4 0 3 	5	6	0.010529		200.96		0.010662		198.46	1057934592
104 19 66 39 26 	2 1 4 3 0 	5	6	0.010544		200.67		0.010678		198.15	1057934592
1976 2574 26 	1 0 2 	3	6	0.010463		202.23		0.010596		199.69	1057934592
104 19 2574 26 	2 0 3 1 	4	6	0.010163		208.19		0.010297		205.48	1057934592
104 19 2574 26 	2 1 0 3 	4	6	0.010038		210.78		0.010171		208.03	1057934592
104 19 2574 26 	2 1 3 0 	4	6	0.010108		209.32		0.010243		206.57	1057934592
1976 66924 	1 0 	2	-1	0.009706		218.00		0.009810		215.69	1057934592
104 19 66924 	2 1 0 	3	6	0.009849		214.82		0.009984		211.93	1057934592
